"","chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","playername"
"576",NA,NA,73426,0,0,-5,5,0,4,"-0.2","-0.2",0,"Andre","0.3",364,FALSE,"",NA,55,"73426.jpg","1.7","Gray","0.4",FALSE,NA,"a",18,57,39,44672,0,78847,0,"0.1","7.1","Gray",741,2,1,0,17,0,0,0,1,0,0,2,117,"106.2","129.5","287.0","51.2",379,47,252,41,139,42,299,45,"Andre Gray"
"577",0,0,173514,0,0,-3,3,0,4,"0.0","0.0",0,"Isaac","0.0",365,FALSE,"Achilles injury - Unknown return date","2020-06-18T16:30:14.601605Z",47,"173514.jpg","0.8","Success Ajayi","0.3",FALSE,NA,"i",18,57,4,23330,0,60158,0,"0.0","0.9","Success",65,0,0,0,3,0,0,0,1,0,0,0,8,"6.2","13.6","17.0","3.7",479,65,415,62,403,68,459,65,"Isaac Success Ajayi"
"578",NA,NA,9089,0,0,-1,1,1,1,"2.8","2.5",1,"Ben","3.0",366,FALSE,"",NA,49,"9089.jpg","3.6","Foster","3.6",FALSE,NA,"a",18,57,137,482603,0,435821,0,"0.6","28.0","Foster",3420,0,0,9,64,0,1,0,1,0,117,17,686,"904.6","10.1","17.0","93.5",17,5,426,6,404,2,167,5,"Ben Foster"
"579",0,0,206882,0,0,-3,3,0,1,"0.0","0.0",0,"Pontus","0.0",367,FALSE,"Joined FC Emmen on loan until the end of the season on 31/1. - Expected back 01 Aug","2020-01-31T20:30:18.862484Z",42,"206882.jpg","0.0","Dahlberg","0.1",FALSE,NA,"n",18,57,0,1794,0,7396,0,"0.0","0.0","Dahlberg",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",571,63,555,45,529,39,573,63,"Pontus Dahlberg"
"580",100,100,121599,0,0,-6,6,1,3,"1.8","1.8",2,"Abdoulaye","2.3",368,FALSE,"","2019-12-22T16:30:23.335692Z",54,"121599.jpg","3.1","Doucouré","1.7",FALSE,NA,"a",18,57,113,361157,0,454787,0,"0.4","20.9","Doucouré",3156,4,4,10,61,1,0,0,9,0,0,9,459,"529.6","539.0","667.0","173.4",119,40,48,37,48,24,51,28,"Abdoulaye Doucouré"
"581",100,100,61566,0,0,-4,4,0,3,"0.3","0.4",1,"Roberto","0.9",369,FALSE,"","2020-01-05T01:00:12.397900Z",56,"61566.jpg","2.1","Pereyra","0.6",FALSE,NA,"a",18,57,60,38369,0,252494,0,"0.2","10.7","Pereyra",1641,3,0,5,27,0,0,0,4,0,0,0,194,"237.8","293.4","350.0","88.0",286,117,143,89,109,57,183,94,"Roberto Pereyra"
"582",100,100,108413,0,0,-2,2,0,3,"0.7","0.6",1,"Will","1.1",370,FALSE,"","2019-12-28T17:00:19.675638Z",53,"108413.jpg","2.1","Hughes","0.3",FALSE,NA,"a",18,57,62,64913,0,71844,0,"0.2","11.7","Hughes",2249,1,1,5,46,0,0,0,9,0,0,3,265,"352.2","413.1","270.0","103.6",210,86,97,68,151,85,144,76,"Will Hughes"
"583",100,100,43250,0,0,-2,2,0,3,"0.3","0.4",1,"Tom","0.9",371,FALSE,"","2019-10-26T16:30:19.666204Z",48,"43250.jpg","1.8","Cleverley","0.1",FALSE,NA,"a",18,57,33,21937,0,26972,0,"0.2","6.9","Cleverley",964,1,0,1,26,0,0,0,2,0,0,2,153,"174.8","219.2","221.0","61.6",331,140,185,117,183,99,265,127,"Tom Cleverley"
"584",0,0,157775,0,0,-3,3,0,3,"0.0","0.0",0,"Ken","0.0",372,FALSE,"Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Aug","2019-08-22T10:30:11.423152Z",47,"157775.jpg","0.0","Sema","0.0",FALSE,NA,"n",18,57,0,904,0,3340,0,"0.0","0.0","Sema",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",641,261,633,262,626,261,643,263,"Ken Sema"
"585",75,75,38439,0,0,-2,2,0,3,"1.0","0.8",0,"Etienne","1.6",373,FALSE,"Knock - 75% chance of playing","2020-07-17T22:00:17.686887Z",48,"38439.jpg","2.6","Capoue","0.3",FALSE,NA,"d",18,57,78,45067,0,84977,0,"0.3","16.2","Capoue",2627,0,4,8,48,0,0,0,8,0,0,7,394,"482.8","313.6","102.0","90.0",141,54,134,83,277,141,176,89,"Etienne Capoue"
"586",100,100,89085,0,0,-1,1,0,3,"0.3","0.4",1,"Nathaniel","0.9",374,FALSE,"","2020-02-02T22:30:14.195243Z",44,"89085.jpg","1.6","Chalobah","0.2",FALSE,NA,"a",18,57,36,22780,0,28956,0,"0.2","8.2","Chalobah",919,0,1,2,14,0,0,0,1,0,0,2,142,"162.2","130.3","55.0","34.5",338,142,251,143,342,164,348,152,"Nathaniel Chalobah"
"587",100,100,216058,0,0,-2,2,0,3,"-0.5","-0.5",0,"Domingos","0.0",375,FALSE,"","2019-10-29T22:00:19.938793Z",43,"216058.jpg","1.0","Quina","0.1",FALSE,NA,"a",18,57,4,10639,0,13215,0,"0.0","0.9","Quina",18,0,0,0,2,0,0,0,0,0,0,0,10,"7.4","0.8","7.0","1.5",472,197,472,212,425,197,484,203,"Domingos Quina"
"588",100,100,60232,0,0,-2,2,0,2,"1.7","1.4",0,"Craig","1.9",439,FALSE,"","2020-02-02T22:30:14.335355Z",48,"60232.jpg","2.1","Dawson","0.3",FALSE,NA,"a",18,57,61,38534,0,37004,0,"0.4","12.7","Dawson",2359,2,0,4,49,0,0,0,6,0,0,2,353,"550.6","67.5","403.0","102.1",103,40,317,103,97,11,147,38,"Craig Dawson"
"589",100,100,50175,0,0,-2,2,1,4,"2.2","3.1",9,"Danny","3.6",512,FALSE,"","2019-10-19T16:00:16.571131Z",58,"50175.jpg","2.2","Welbeck","0.2",FALSE,NA,"a",18,57,39,26243,0,29370,0,"0.6","6.7","Welbeck",813,2,1,1,15,0,0,0,0,0,0,3,93,"128.2","51.5","350.0","53.0",359,46,348,52,110,39,294,44,"Danny Welbeck"
"590",NA,NA,18656,0,0,-2,2,0,1,"-0.5","-0.5",0,"Heurelho da Silva","0.0",513,FALSE,"",NA,43,"18656.jpg","0.0","Gomes","0.2",FALSE,NA,"a",18,57,0,7607,0,11883,0,"0.0","0.0","Gomes",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",573,64,558,47,533,41,575,64,"Heurelho da Silva Gomes"
"591",100,100,232185,0,0,-6,6,2,3,"2.5","3.1",7,"Ismaïla","3.6",525,FALSE,"","2020-01-18T14:30:17.497310Z",59,"232185.jpg","3.8","Sarr","1.3",FALSE,NA,"a",18,57,107,479031,0,424886,0,"0.6","18.1","Sarr",2023,5,7,6,35,0,0,0,1,0,0,7,300,"392.0","391.9","637.0","142.2",189,75,101,69,53,28,76,45,"Ismaïla Sarr"
"592",0,0,96767,0,0,-1,1,7,2,"0.0","0.0",0,"Dimitri","0.0",542,FALSE,"Joined Granada on loan until the end of the season on 2/1. - Expected back 01 Aug","2020-01-02T14:30:16.327156Z",39,"96767.jpg","0.3","Foulquier","0.2",FALSE,NA,"n",18,57,1,23858,0,20514,0,"0.0","0.3","Foulquier",57,0,0,0,6,0,0,0,0,0,0,0,12,"8.0","1.0","0.0","1.0",471,177,469,176,458,172,491,178,"Dimitri Foulquier"
"593",100,100,175353,0,0,-1,1,0,3,"-0.5","-0.5",0,"Ayotomiwa","0.0",563,FALSE,"","2019-12-31T10:30:25.925374Z",44,"175353.jpg","0.0","Dele-Bashiru","0.0",FALSE,NA,"a",18,57,0,1432,0,1099,0,"0.0","0.0","Dele-Bashiru",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",587,226,577,227,559,221,590,229,"Ayotomiwa Dele-Bashiru"
"594",100,100,475168,0,0,-2,2,0,4,"-0.2","-0.1",1,"João Pedro","0.4",592,FALSE,"","2020-01-23T23:30:23.901314Z",48,"475168.jpg","1.0","Junqueira de Jesus","0.0",FALSE,NA,"a",18,57,3,3009,0,2418,0,"0.1","0.6","João Pedro",22,0,0,0,1,0,0,0,0,0,0,0,8,"4.2","6.4","8.0","1.7",484,67,434,66,424,70,481,70,"João Pedro Junqueira de Jesus"
"595",NA,NA,168290,0,0,-4,4,0,3,"-0.3","-0.4",0,"Ignacio","0.1",604,FALSE,"",NA,46,"168290.jpg","0.9","Pussetto","0.0",FALSE,NA,"a",18,57,6,813,0,695,0,"0.0","1.3","Pussetto",67,0,0,0,3,0,0,0,1,0,0,0,20,"29.4","5.0","2.0","3.6",441,183,439,200,445,205,461,193,"Ignacio Pussetto"
"596",NA,NA,194401,0,0,0,0,0,4,"-0.5","-0.5",0,"Adalberto","0.0",648,FALSE,"",NA,45,"194401.jpg","0.0","Peñaranda","0.0",FALSE,NA,"a",18,57,0,523,0,283,0,"0.0","0.0","Peñaranda",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",604,81,594,82,581,81,607,81,"Adalberto Peñaranda"
"597",75,75,55459,0,0,-5,5,2,2,"1.7","1.5",0,"Aaron","2.0",376,FALSE,"Knock - 75% chance of playing","2020-07-22T19:00:15.793485Z",45,"55459.jpg","2.5","Cresswell","1.5",FALSE,NA,"d",19,21,79,368188,0,304920,0,"0.4","17.6","Cresswell",2727,3,0,5,51,0,0,0,7,0,0,5,444,"535.4","441.0","180.0","115.9",114,44,78,15,214,47,116,25,"Aaron Cresswell"
"598",100,100,40669,0,0,0,0,0,2,"2.3","2.3",2,"Angelo","2.3",377,FALSE,"","2020-06-30T13:00:23.642653Z",45,"40669.jpg","2.6","Ogbonna","0.9",FALSE,NA,"a",19,21,81,185941,0,154903,0,"0.5","18.0","Ogbonna",2786,2,0,7,44,1,0,0,4,0,0,0,453,"579.0","37.8","168.0","78.4",84,31,363,129,226,54,204,54,"Angelo Ogbonna"
"599",100,100,105717,0,0,-4,4,1,2,"0.2","0.1",0,"Arthur","0.1",378,FALSE,"","2020-06-22T10:00:22.637065Z",41,"105717.jpg","1.5","Masuaku","0.4",FALSE,NA,"a",19,21,26,109481,0,114026,0,"0.0","6.3","Masuaku",930,0,1,2,18,0,0,0,4,1,0,3,166,"240.8","128.6","53.0","42.4",281,113,254,69,344,123,328,113,"Arthur Masuaku"
"600",0,0,20658,0,0,-4,4,0,2,"0.0","0.0",0,"Pablo","0.0",379,FALSE,"Contract with club expired on 30/6","2020-06-25T12:00:15.615513Z",41,"20658.jpg","1.0","Zabaleta","0.4",FALSE,NA,"u",19,21,10,21897,0,50033,0,"0.0","2.4","Zabaleta",588,0,0,0,14,0,0,0,2,0,0,0,90,"110.4","50.5","12.0","17.4",371,144,349,120,409,151,400,147,"Pablo Zabaleta"
"601",100,75,81012,0,0,-1,1,2,2,"1.7","1.6",1,"Ryan","2.1",380,FALSE,"","2020-07-17T22:00:17.700801Z",44,"81012.jpg","2.7","Fredericks","0.4",FALSE,NA,"a",19,21,74,149353,0,149738,0,"0.5","16.8","Fredericks",2235,0,3,7,39,0,0,0,7,0,0,7,423,"491.2","333.7","76.0","90.5",139,50,125,28,314,106,174,46,"Ryan Fredericks"
"602",100,100,219924,0,0,-2,2,1,2,"3.0","2.9",2,"Issa","2.9",381,FALSE,"","2019-11-23T14:30:26.684183Z",43,"219924.jpg","2.4","Diop","2.5",FALSE,NA,"a",19,21,76,316509,0,402877,0,"0.7","17.7","Diop",2765,3,1,4,54,0,0,0,8,0,0,3,424,"610.0","64.3","210.0","88.7",72,27,323,106,192,38,182,47,"Issa Diop"
"603",NA,NA,166640,0,0,-2,2,1,2,"0.5","0.4",0,"Fabián","0.4",382,FALSE,"",NA,43,"166640.jpg","2.4","Balbuena","0.3",FALSE,NA,"a",19,21,40,40446,0,53019,0,"0.1","9.3","Balbuena",1176,1,0,3,24,0,0,0,2,0,0,3,210,"268.0","18.5","149.0","43.6",266,105,405,151,237,60,326,112,"Fabián Balbuena"
"604",0,0,48717,0,0,-1,1,6,2,"0.0","0.0",0,"Winston","0.0",383,FALSE,"Joined Sporting Kansas City on loan on 14/2. - Expected back 01 Aug","2020-02-16T00:00:20.203533Z",39,"48717.jpg","0.0","Reid","3.6",FALSE,NA,"n",19,21,0,376884,0,471768,0,"0.0","0.0","Reid",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",508,181,488,181,455,170,510,181,"Winston Reid"
"605",NA,NA,222018,0,0,0,0,0,2,"0.7","0.9",2,"Ben","0.9",384,FALSE,"",NA,40,"222018.jpg","2.0","Johnson","2.2",FALSE,NA,"a",19,21,6,195708,0,147610,0,"0.2","1.5","Johnson",270,0,0,0,3,0,0,0,0,0,0,0,32,"48.0","25.2","1.0","7.4",422,159,395,148,450,168,436,161,"Ben Johnson"
"606",0,0,41464,0,0,0,0,0,4,"0.0","0.0",0,"Marko","0.0",385,FALSE,"Joined Shanghai SIPG on a permanent deal on 7/7","2019-07-23T08:30:10.476392Z",70,"41464.jpg","0.0","Arnautovic","0.1",FALSE,NA,"u",19,21,0,1674,0,8046,0,"0.0","0.0","Arnautovic",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",664,91,665,91,665,91,665,91,"Marko Arnautovic"
"607",0,0,43020,0,0,0,0,1,4,"0.0","0.0",0,"Javier","0.0",386,FALSE,"Joined Sevilla on a permanent deal on 2/9","2019-09-02T10:30:10.993084Z",60,"43020.jpg","4.5","Hernández Balcázar","0.3",FALSE,NA,"u",19,21,9,87265,0,142695,0,"0.0","1.5","Chicharito",106,1,0,0,4,0,0,0,0,0,0,2,27,"35.6","2.2","39.0","7.7",434,59,452,68,364,60,434,58,"Javier Hernández Balcázar"
"608",100,100,209925,0,0,-2,2,0,4,"0.0","0.0",0,"Alexandre Nascimento","0.0",387,FALSE,"","2019-08-16T18:30:15.371373Z",43,"209925.jpg","0.0","Costa Silva","0.9",FALSE,NA,"a",19,21,0,90312,0,175663,0,"0.0","0.0","Xande Silva",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",581,76,568,77,547,74,583,75,"Alexandre Nascimento Costa Silva"
"609",100,100,37096,0,0,-1,1,3,1,"2.8","2.9",3,"Lukasz","2.9",388,FALSE,"","2020-01-10T22:00:14.825605Z",49,"37096.jpg","3.3","Fabianski","2.2",FALSE,NA,"a",19,21,83,374061,0,567278,0,"0.6","16.9","Fabianski",2117,0,0,5,34,0,1,0,1,0,72,5,414,"531.2","0.0","0.0","53.2",116,17,639,67,635,64,292,17,"Lukasz Fabianski"
"610",100,100,57531,0,0,1,-1,2,3,"10.5","9.0",0,"Michail","9.0",389,FALSE,"","2020-01-29T23:00:27.350948Z",71,"57531.jpg","4.6","Antonio","5.4",FALSE,NA,"a",19,21,111,451097,0,146465,0,"1.3","15.6","Antonio",1767,10,4,3,30,0,0,0,3,0,0,8,284,"552.8","377.4","1094.0","201.7",100,33,110,71,21,8,39,21,"Michail Antonio"
"611",100,100,101537,0,0,-4,4,0,3,"0.0","0.1",1,"Felipe Anderson","0.1",390,FALSE,"","2020-07-03T13:00:21.628211Z",66,"101537.jpg","2.6","Pereira Gomes","2.4",FALSE,NA,"a",19,21,66,186288,0,571708,0,"0.0","10.0","Felipe Anderson",1493,1,4,7,27,0,0,0,1,0,0,1,299,"377.2","414.7","355.0","114.8",198,80,95,67,108,56,120,67,"Felipe Anderson Pereira Gomes"
"612",100,100,86934,0,0,-4,4,0,3,"0.3","0.4",1,"Manuel","0.4",391,FALSE,"","2019-11-09T17:30:13.315891Z",61,"86934.jpg","2.1","Lanzini","0.7",FALSE,NA,"a",19,21,50,270283,0,320272,0,"0.1","8.2","Lanzini",1370,0,3,2,30,0,0,0,1,0,0,3,234,"219.0","464.8","281.0","96.5",304,128,66,49,143,78,162,82,"Manuel Lanzini"
"613",100,100,56377,0,0,-8,8,1,3,"2.0","2.9",8,"Andriy","2.9",392,FALSE,"","2019-12-27T16:00:17.899814Z",52,"56377.jpg","3.0","Yarmolenko","0.7",FALSE,NA,"a",19,21,70,604531,0,590356,0,"0.6","13.5","Yarmolenko",981,5,1,3,17,0,0,0,2,0,0,10,231,"284.4","265.7","329.0","87.9",253,102,158,100,121,64,185,96,"Andriy Yarmolenko"
"614",75,25,18987,0,0,-5,5,1,3,"0.0","0.0",0,"Robert","0.0",393,FALSE,"Lack of match fitness - 75% chance of playing","2020-06-22T01:00:16.002951Z",50,"18987.jpg","3.6","Snodgrass","0.6",FALSE,NA,"d",19,21,87,252671,0,236396,0,"0.0","17.4","Snodgrass",1504,5,5,3,33,0,0,0,4,0,0,8,312,"422.2","552.1","320.0","129.7",177,68,43,33,127,68,96,55,"Robert Snodgrass"
"615",100,100,54102,0,0,-4,4,0,3,"0.3","0.3",0,"Jack","0.3",394,FALSE,"","2019-11-22T23:30:19.447828Z",46,"54102.jpg","1.0","Wilshere","0.2",FALSE,NA,"a",19,21,8,11379,0,36863,0,"0.1","1.7","Wilshere",209,0,0,0,5,0,0,0,0,0,0,0,14,"6.4","7.0","4.0","1.5",478,202,432,196,439,203,485,204,"Jack Wilshere"
"616",NA,NA,204480,0,0,-3,3,1,3,"4.8","4.9",5,"Declan","4.9",395,FALSE,"",NA,47,"204480.jpg","2.8","Rice","1.8",FALSE,NA,"a",19,21,105,161366,0,216955,0,"1.0","22.3","Rice",3420,1,5,7,62,0,0,0,6,0,0,8,616,"715.8","350.8","259.0","132.5",49,13,115,73,158,92,92,52,"Declan Rice"
"617",100,100,18073,0,0,-1,1,2,3,"2.7","2.6",2,"Mark","2.6",396,FALSE,"","2020-07-01T22:00:26.766154Z",49,"18073.jpg","3.2","Noble","1.0",FALSE,NA,"a",19,21,105,292607,0,259479,0,"0.5","21.4","Noble",2675,4,4,7,44,0,0,0,5,0,0,8,504,"542.2","602.2","164.0","131.1",110,37,34,27,228,120,94,54,"Mark Noble"
"618",0,0,42824,0,0,-2,2,3,3,"0.0","0.0",0,"Carlos","0.0",397,FALSE,"Contract with club expired on 30/6","2020-06-25T12:00:15.650833Z",43,"42824.jpg","1.2","Sánchez","0.4",FALSE,NA,"u",19,21,7,51377,0,54796,0,"0.0","1.6","Carlos Sánchez",112,0,0,0,2,0,0,0,0,0,0,0,20,"8.4","3.7","0.0","1.1",470,196,445,202,535,212,489,208,"Carlos Sánchez"
"619",0,0,179830,0,0,-2,2,0,3,"0.0","0.0",0,"Grady","0.0",398,FALSE,"Joined West Bromwich Albion on loan until the end of the season on 8/8. - Expected back 01 Aug","2019-08-08T13:30:11.839198Z",43,"179830.jpg","0.0","Diangana","0.1",FALSE,NA,"n",19,21,0,10938,0,13868,0,"0.0","0.0","Diangana",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",579,222,566,223,544,215,581,225,"Grady Diangana"
"620",NA,NA,217593,0,0,-5,5,2,3,"2.7","2.7",3,"Pablo","2.7",399,FALSE,"",NA,60,"217593.jpg","2.6","Fornals","0.3",FALSE,NA,"a",19,21,93,42217,0,82515,0,"0.4","15.5","Fornals",2167,2,6,6,35,0,0,0,3,0,0,4,346,"350.4","359.7","381.0","109.2",213,87,113,72,100,50,128,71,"Pablo Fornals"
"621",0,0,59779,0,0,0,0,0,3,"0.0","0.0",0,"Pedro","0.0",400,FALSE,"Joined Sassuolo on a permanent deal on 25/7","2019-07-26T12:30:08.589709Z",45,"59779.jpg","0.0","Obiang","0.0",FALSE,NA,"u",19,21,0,1920,0,5583,0,"0.0","0.0","Obiang",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",597,232,588,234,573,228,600,235,"Pedro Obiang"
"622",0,0,40694,0,0,-1,1,0,1,"0.0","0.0",0,"Roberto","0.0",450,FALSE,"Joined Deportivo Alaves on loan until the end of the season on 20/1. - Expected back 01 Aug","2020-01-20T12:30:21.190383Z",44,"40694.jpg","2.2","Jimenez Gago","0.3",FALSE,NA,"n",19,21,18,66439,0,74451,0,"0.0","4.1","Roberto",686,0,0,0,17,1,0,0,0,0,36,1,134,"239.0","0.0","0.0","23.9",284,24,574,55,555,50,379,24,"Roberto Jimenez Gago"
"623",100,100,103123,0,0,-7,7,1,4,"0.7","0.7",1,"Sébastien","0.7",457,FALSE,"","2020-06-20T18:30:13.323566Z",68,"103123.jpg","3.2","Haller","2.1",FALSE,NA,"a",19,21,102,689889,0,834983,0,"0.1","15.0","Haller",2259,7,3,5,41,0,0,0,1,0,0,11,327,"450.4","354.5","1012.0","180.9",155,20,114,18,26,16,47,18,"Sébastien Haller"
"624",NA,NA,181008,0,0,-4,4,0,4,"0.2","0.1",0,"Albian","0.1",514,FALSE,"",NA,56,"181008.jpg","1.0","Ajeti","0.0",FALSE,NA,"a",19,21,9,3382,0,5996,0,"0.0","1.6","Ajeti",132,0,0,0,3,0,0,0,0,0,0,0,16,"5.2","22.9","47.0","7.3",481,66,400,59,353,58,437,60,"Albian Ajeti"
"625",100,100,19194,0,0,-1,1,1,1,"0.0","0.0",0,"David","0.0",553,FALSE,"","2019-12-14T20:00:18.201835Z",39,"19194.jpg","4.0","Martin","3.3",FALSE,NA,"a",19,21,20,422087,0,201480,0,"0.0","5.1","Martin",435,0,0,2,6,0,0,0,1,0,15,2,86,"112.0","0.0","0.0","11.2",369,27,486,14,453,6,420,27,"David Martin"
"626",100,100,183487,0,0,-1,1,0,3,"0.0","0.0",0,"Nathan","0.0",568,FALSE,"","2020-01-08T13:30:13.472150Z",44,"183487.jpg","1.0","Holland","0.0",FALSE,NA,"a",19,21,2,1400,0,1216,0,"0.0","0.5","Holland",31,0,0,0,1,0,0,0,0,0,0,0,10,"12.6","3.8","9.0","2.5",463,194,443,201,419,193,474,197,"Nathan Holland"
"627",NA,NA,447879,0,0,0,0,0,1,"0.0","0.0",0,"Joseph","0.0",582,FALSE,"",NA,40,"447879.jpg","0.0","Anang","0.1",FALSE,NA,"a",19,21,0,15384,0,8334,0,"0.0","0.0","Anang",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",546,50,528,29,497,21,548,50,"Joseph Anang"
"628",0,0,232391,0,0,0,0,0,2,"0.0","0.0",0,"Jeremy","0.0",593,FALSE,"Contract ends on 30/6","2020-06-25T12:00:16.174747Z",40,"232391.jpg","1.6","Ngakia","0.1",FALSE,NA,"u",19,21,8,32577,0,24103,0,"0.0","2.0","Ngakia",440,0,0,0,8,0,0,0,0,0,0,0,48,"78.0","10.7","9.0","9.8",400,153,423,160,417,155,424,157,"Jeremy Ngakia"
"629",NA,NA,459373,0,0,0,0,0,2,"0.0","0.0",0,"Gonçalo Bento","0.0",594,FALSE,"",NA,40,"459373.jpg","0.0","Soares Cardoso","0.1",FALSE,NA,"a",19,21,0,5615,0,3003,0,"0.0","0.0","Cardoso",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",548,207,530,208,499,199,550,207,"Gonçalo Bento Soares Cardoso"
"630",NA,NA,243710,0,0,0,0,0,3,"0.0","0.0",0,"Bernardo","0.0",595,FALSE,"",NA,45,"243710.jpg","0.0","Costa Da Rosa","0.0",FALSE,NA,"a",19,21,0,741,0,519,0,"0.0","0.0","Rosa",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",619,246,609,247,595,241,621,248,"Bernardo Costa Da Rosa"
"631",NA,NA,32259,0,0,-6,6,0,1,"0.0","0.0",0,"Darren","0.0",606,FALSE,"",NA,39,"32259.jpg","1.5","Randolph","0.2",FALSE,NA,"a",19,21,3,35113,0,20201,0,"0.0","0.8","Randolph",180,0,0,0,5,0,0,0,0,0,6,0,27,"49.6","0.0","0.0","4.9",419,33,487,15,454,7,452,33,"Darren Randolph"
"632",100,100,215439,0,0,-2,2,0,3,"5.2","4.7",2,"Tomas","4.7",616,FALSE,"","2020-02-24T22:00:20.240163Z",48,"215439.jpg","3.2","Soucek","0.4",FALSE,NA,"a",19,21,41,41807,0,10078,0,"1.0","8.5","Soucek",1039,3,0,1,18,1,0,0,0,0,0,3,155,"254.2","73.1","293.0","62.1",274,111,307,162,136,74,262,124,"Tomas Soucek"
"633",100,75,178186,0,0,-1,1,0,3,"3.2","2.9",1,"Jarrod","3.9",626,FALSE,"","2020-07-22T19:00:16.240613Z",64,"178186.jpg","3.4","Bowen","0.2",FALSE,NA,"a",19,21,44,37556,0,23103,0,"0.6","6.9","Bowen",916,1,4,1,13,0,0,0,0,0,0,3,173,"221.4","235.0","342.0","79.8",302,127,178,112,118,62,201,104,"Jarrod Bowen"
"634",NA,NA,215407,0,0,0,0,0,3,"0.0","0.0",0,"Alfie","0.0",651,FALSE,"",NA,45,"215407.jpg","0.0","Lewis","0.0",FALSE,NA,"a",19,21,0,194,0,86,0,"0.0","0.0","Lewis",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",608,237,599,239,585,233,611,240,"Alfie Lewis"
"635",NA,NA,222017,0,0,0,0,0,3,"0.0","0.0",0,"Conor","0.0",664,FALSE,"",NA,45,"222017.jpg","0.0","Coventry","0.0",FALSE,NA,"a",19,21,0,68,0,6,0,"0.0","0.0","Coventry",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",612,240,603,242,589,236,615,243,"Conor Coventry"
"636",100,100,87835,0,0,5,-5,5,2,"5.3","4.6",0,"Matt","4.6",401,FALSE,"","2019-11-02T18:00:16.116872Z",65,"87835.jpg","4.6","Doherty","12.7",FALSE,NA,"a",20,39,167,1494044,0,862351,0,"0.7","25.7","Doherty",2836,4,8,12,31,0,0,0,1,0,0,15,590,"576.2","340.5","681.0","160.0",86,33,122,26,47,1,59,5,"Matt Doherty"
"637",100,100,114128,0,0,0,0,2,2,"5.8","5.0",0,"Jonathan","5.0",402,FALSE,"","2020-02-23T18:00:15.440248Z",55,"114128.jpg","3.5","Castro Otto","2.5",FALSE,NA,"a",20,39,123,260112,0,169698,0,"0.9","22.4","Jonny",2885,2,3,11,35,0,0,0,4,0,0,6,537,"543.6","379.2","299.0","122.4",109,43,108,23,133,20,107,21,"Jonathan Castro Otto"
"638",NA,NA,94147,0,0,1,-1,0,2,"3.7","3.3",1,"Conor","3.3",403,FALSE,"",NA,51,"94147.jpg","3.1","Coady","2.5",FALSE,NA,"a",20,39,118,262147,0,198272,0,"0.6","23.1","Coady",3420,0,0,13,40,0,0,0,5,0,0,7,648,"556.4","68.8","0.0","62.4",97,38,314,101,646,222,259,83,"Conor Coady"
"639",100,100,90585,0,0,-1,1,0,2,"3.8","3.4",1,"Willy","3.4",405,FALSE,"","2019-10-26T20:00:22.175817Z",49,"90585.jpg","4.4","Boly","4.1",FALSE,NA,"a",20,39,97,648412,0,800667,0,"0.7","19.8","Boly",1980,0,1,12,15,0,0,0,1,1,0,10,470,"477.0","85.8","119.0","68.4",144,52,291,89,264,74,239,71,"Willy Boly"
